seqnames	start	end	width	name
chr14	10153723	10153965	243	CpG:_18
chr14	10260047	10260459	413	CpG:_40
chr14	10278442	10279447	1006	CpG:_153
chr14	10285995	10287159	1165	CpG:_98
chr14	10288738	10289038	301	CpG:_24
chr14	10289740	10290246	507	CpG:_43
chr14	10311660	10312556	897	CpG:_104
chr14	10350935	10351144	210	CpG:_17
chr14	10374497	10374791	295	CpG:_35
chr14	10415340	10415784	445	CpG:_41
chr14	10489722	10490099	378	CpG:_37
chr14	10540413	10540650	238	CpG:_19
chr14	10552007	10552467	461	CpG:_30
chr14	10552586	10553650	1065	CpG:_66
chr14	10556097	10556395	299	CpG:_23
chr14	10557088	10557684	597	CpG:_53
chr14	10568749	10569612	864	CpG:_84
chr14	10579403	10580341	939	CpG:_103
chr14	10609743	10610165	423	CpG:_33
chr14	10641605	10641816	212	CpG:_15
chr14	10641960	10642467	508	CpG:_49
chr14	10699366	10701976	2611	CpG:_308
chr14	10703052	10703389	338	CpG:_27
chr14	10751824	10752384	561	CpG:_47
chr14	10769082	10769356	275	CpG:_24
chr14	10769907	10770185	279	CpG:_19
chr14	10781308	10781546	239	CpG:_19
chr14	10784088	10784314	227	CpG:_21
chr14	10791933	10792184	252	CpG:_28
chr14	10792968	10793362	395	CpG:_39
chr14	10795583	10795842	260	CpG:_23
chr14	10819824	10820188	365	CpG:_33
chr14	10829231	10829485	255	CpG:_22
chr14	10848384	10848659	276	CpG:_28
chr14	10849658	10850061	404	CpG:_40
chr14	10856456	10856796	341	CpG:_34
chr14	10860318	10861010	693	CpG:_55
chr14	10870550	10870797	248	CpG:_22
chr14	10875181	10875446	266	CpG:_24
chr14	10897027	10897252	226	CpG:_22
chr14	10900301	10901261	961	CpG:_84
chr14	10901741	10902152	412	CpG:_32
chr14	10907917	10908179	263	CpG:_22
chr14	10909158	10909416	259	CpG:_19
chr14	10910592	10910893	302	CpG:_23
chr14	10919525	10920319	795	CpG:_76
chr14	10927299	10927566	268	CpG:_25
chr14	10928012	10928356	345	CpG:_25
chr14	10934809	10935032	224	CpG:_20
chr14	10936654	10937101	448	CpG:_38
chr14	10952371	10952593	223	CpG:_21
chr14	10963100	10963704	605	CpG:_48
chr14	10981141	10981366	226	CpG:_19
chr14	10990930	10991157	228	CpG:_24
chr14	10992058	10993021	964	CpG:_89
chr14	11008905	11009168	264	CpG:_24
chr14	11026592	11027199	608	CpG:_51
chr14	11035406	11035646	241	CpG:_24
chr14	11041807	11042156	350	CpG:_27
chr14	11044385	11044684	300	CpG:_23
chr14	11045117	11047386	2270	CpG:_207
chr14	11049978	11050245	268	CpG:_22
chr14	11051277	11051539	263	CpG:_22
chr14	11055444	11055687	244	CpG:_17
chr14	11056664	11056866	203	CpG:_16
chr14	11058146	11058351	206	CpG:_24
chr14	11062965	11063417	453	CpG:_32
chr14	11063770	11064017	248	CpG:_20
chr14	11064235	11064779	545	CpG:_56
chr14	11068958	11069248	291	CpG:_21
chr14	11073757	11075522	1766	CpG:_120
chr14	11076090	11076456	367	CpG:_29
chr14	11078167	11079217	1051	CpG:_90
chr14	11081428	11084986	3559	CpG:_258
chr14	11085547	11085747	201	CpG:_18
chr14	11086761	11087601	841	CpG:_69
chr14	11129749	11130704	956	CpG:_97
chr14	11136945	11137157	213	CpG:_20
chr14	11138908	11139183	276	CpG:_24
chr14	11165080	11166357	1278	CpG:_131
chr14	11204783	11206431	1649	CpG:_192
chr14	11212677	11212907	231	CpG:_21
chr14	11229618	11230236	619	CpG:_49
chr14	11283961	11284220	260	CpG:_33
chr14	11297043	11297346	304	CpG:_24
chr14	11298161	11298368	208	CpG:_18
chr14	11365312	11365654	343	CpG:_28
chr14	11412424	11412733	310	CpG:_31
chr14	11434639	11435073	435	CpG:_32
chr14	11459992	11460192	201	CpG:_16
chr14	11460596	11460830	235	CpG:_18
chr14	11471994	11472302	309	CpG:_25
chr14	11547028	11547332	305	CpG:_21
chr14	11582522	11582812	291	CpG:_20
chr14	11613761	11613984	224	CpG:_20
chr14	11620057	11620318	262	CpG:_19
chr14	11643101	11643404	304	CpG:_24
chr14	11660762	11660978	217	CpG:_19
chr14	11748448	11748726	279	CpG:_22
chr14	11753254	11753582	329	CpG:_24
chr14	11768543	11769240	698	CpG:_68
chr14	11770777	11772988	2212	CpG:_176
chr14	11777722	11778620	899	CpG:_63
chr14	11780676	11784319	3644	CpG:_388
chr14	11785781	11786099	319	CpG:_29
chr14	11807146	11807456	311	CpG:_26
chr14	11818942	11819384	443	CpG:_59
chr14	11826146	11826696	551	CpG:_45
chr14	11827228	11829623	2396	CpG:_235
chr14	11831915	11832305	391	CpG:_38
chr14	11835945	11836640	696	CpG:_61
chr14	11838559	11839585	1027	CpG:_102
chr14	11926502	11926806	305	CpG:_23
chr14	11938644	11939152	509	CpG:_42
chr14	12000610	12000814	205	CpG:_17
chr14	12068839	12069147	309	CpG:_28
chr14	12170029	12170265	237	CpG:_23
chr14	12293320	12293641	322	CpG:_23
chr14	12363884	12364579	696	CpG:_60
chr14	12372502	12372831	330	CpG:_27
chr14	12374056	12374347	292	CpG:_25
chr14	12376319	12376604	286	CpG:_20
chr14	12393502	12393877	376	CpG:_28
chr14	12408479	12409746	1268	CpG:_134
chr14	12419291	12419550	260	CpG:_45
chr14	12420483	12421162	680	CpG:_74
chr14	12443002	12444510	1509	CpG:_110
chr14	12447300	12447652	353	CpG:_27
chr14	12484241	12486529	2289	CpG:_243
chr14	12486674	12486891	218	CpG:_19
chr14	12511855	12512183	329	CpG:_25
chr14	12591702	12591966	265	CpG:_30
chr14	12592834	12593275	442	CpG:_45
chr14	12594485	12594746	262	CpG:_23
chr14	12623432	12624358	927	CpG:_100
chr14	12662990	12663718	729	CpG:_56
chr14	12666529	12667482	954	CpG:_84
chr14	12669790	12670003	214	CpG:_17
chr14	12673731	12674053	323	CpG:_29
chr14	12675248	12676419	1172	CpG:_83
chr14	12678178	12678651	474	CpG:_32
chr14	12680311	12680805	495	CpG:_35
chr14	12705563	12706098	536	CpG:_55
chr14	12767243	12767459	217	CpG:_17
chr14	12768101	12768383	283	CpG:_23
chr14	12780891	12781907	1017	CpG:_111
chr14	12794022	12794296	275	CpG:_21
chr14	12812374	12812635	262	CpG:_22
chr14	12838038	12839408	1371	CpG:_167
chr14	12861753	12861992	240	CpG:_22
chr14	12875673	12876311	639	CpG:_54
chr14	12885280	12885756	477	CpG:_37
chr14	12889957	12890243	287	CpG:_23
chr14	12909921	12910581	661	CpG:_60
chr14	12910982	12911331	350	CpG:_25
chr14	12920083	12921160	1078	CpG:_103
chr14	13036210	13036417	208	CpG:_17
chr14	13041623	13041861	239	CpG:_16
chr14	13047439	13047820	382	CpG:_32
chr14	13048221	13048462	242	CpG:_23
chr14	13051242	13051472	231	CpG:_16
chr14	13063089	13063361	273	CpG:_23
chr14	13106057	13106306	250	CpG:_18
chr14	13116341	13116814	474	CpG:_32
chr14	13121550	13122816	1267	CpG:_127
chr14	13169646	13169864	219	CpG:_19
chr14	13171654	13172849	1196	CpG:_142
chr14	13187771	13188480	710	CpG:_53
chr14	13190774	13191689	916	CpG:_101
chr14	13205062	13205542	481	CpG:_35
chr14	13216061	13216671	611	CpG:_41
chr14	13221836	13222192	357	CpG:_27
chr14	13224020	13225082	1063	CpG:_73
chr14	13253311	13255189	1879	CpG:_216
chr14	13308316	13309166	851	CpG:_105
chr14	13314833	13315438	606	CpG:_50
chr14	13356354	13356599	246	CpG:_20
chr14	13356870	13357152	283	CpG:_26
chr14	13370524	13370908	385	CpG:_27
chr14	13371232	13371504	273	CpG:_22
chr14	13374980	13375850	871	CpG:_91
chr14	13393280	13393827	548	CpG:_66
chr14	13398625	13398947	323	CpG:_31
chr14	13399629	13399968	340	CpG:_26
chr14	13405476	13406504	1029	CpG:_109
chr14	13412925	13413260	336	CpG:_26
chr14	13414406	13414629	224	CpG:_16
chr14	13416770	13417134	365	CpG:_30
chr14	13418818	13419396	579	CpG:_52
chr14	13423835	13424110	276	CpG:_23
chr14	13426475	13426838	364	CpG:_30
chr14	13432600	13432831	232	CpG:_19
chr14	13467804	13468334	531	CpG:_39
chr14	13471087	13471295	209	CpG:_16
chr14	13473448	13474624	1177	CpG:_162
chr14	13480473	13481334	862	CpG:_76
chr14	13486639	13487390	752	CpG:_59
chr14	13493263	13494073	811	CpG:_98
chr14	13509939	13511013	1075	CpG:_107
chr14	13529017	13529536	520	CpG:_42
chr14	13537138	13537487	350	CpG:_26
chr14	13554154	13554357	204	CpG:_17
chr14	13555475	13555732	258	CpG:_18
chr14	13579332	13580717	1386	CpG:_202
chr14	13627238	13627646	409	CpG:_48
chr14	13633473	13633673	201	CpG:_15
chr14	13656724	13657445	722	CpG:_56
chr14	13680801	13681232	432	CpG:_49
chr14	13753795	13754808	1014	CpG:_85
chr14	13759958	13761243	1286	CpG:_134
chr14	13809689	13810337	649	CpG:_47
chr14	13813421	13814027	607	CpG:_43
chr14	13815440	13815765	326	CpG:_27
chr14	13816406	13816776	371	CpG:_26
chr14	13817862	13818895	1034	CpG:_79
chr14	13819707	13819935	229	CpG:_24
chr14	13825052	13825874	823	CpG:_60
chr14	13836616	13836851	236	CpG:_18
chr14	13843895	13844134	240	CpG:_19
chr14	13926187	13927910	1724	CpG:_190
chr14	13943436	13944011	576	CpG:_53
chr14	13949162	13949516	355	CpG:_33
chr14	13953151	13953456	306	CpG:_27
chr14	13963029	13963236	208	CpG:_14
chr14	13970085	13971355	1271	CpG:_128
chr14	13981636	13983057	1422	CpG:_143
chr14	13989503	13989949	447	CpG:_32
chr14	13992536	13992794	259	CpG:_30
chr14	14025020	14025239	220	CpG:_18
chr14	14036164	14036560	397	CpG:_37
chr14	14047011	14047773	763	CpG:_63
chr14	14054938	14055167	230	CpG:_20
chr14	14057518	14058572	1055	CpG:_101
chr14	14063710	14065242	1533	CpG:_109
chr14	14071081	14072358	1278	CpG:_132
chr14	14110785	14111005	221	CpG:_18
chr14	14123967	14124709	743	CpG:_67
chr14	14131190	14132392	1203	CpG:_148
chr14	14142960	14143548	589	CpG:_61
chr14	14160372	14160659	288	CpG:_21
chr14	14160858	14161643	786	CpG:_73
chr14	14176128	14176420	293	CpG:_32
chr14	14180990	14181250	261	CpG:_20
chr14	14187945	14188683	739	CpG:_91
chr14	14195238	14196331	1094	CpG:_76
chr14	14201415	14201919	505	CpG:_55
chr14	14220237	14221038	802	CpG:_74
chr14	14239946	14240378	433	CpG:_40
chr14	14249353	14250484	1132	CpG:_116
chr14	14253850	14254174	325	CpG:_34
chr14	14272083	14272308	226	CpG:_24
chr14	14285171	14285531	361	CpG:_37
chr14	14389331	14389895	565	CpG:_47
chr14	14478872	14479703	832	CpG:_70
chr14	14636170	14637122	953	CpG:_100
chr14	14710408	14711261	854	CpG:_80
chr14	14786861	14787775	915	CpG:_97
chr14	14860008	14861219	1212	CpG:_121
chr14	14904889	14905206	318	CpG:_28
chr14	14977909	14978174	266	CpG:_22
chr14	15033176	15034774	1599	CpG:_192
chr14	15345131	15345939	809	CpG:_73
chr14	15618860	15619723	864	CpG:_65
chr14	15975680	15975960	281	CpG:_23
chr14	16143754	16144354	601	CpG:_61
chr14	16241766	16242029	264	CpG:_22
chr14	16264113	16264338	226	CpG:_31
chr14	16479541	16480276	736	CpG:_97
chr14	16643524	16644295	772	CpG:_98
chr14	17172296	17172516	221	CpG:_19
chr14	17173014	17173581	568	CpG:_46
chr14	17174411	17175073	663	CpG:_43
chr14	17175516	17175746	231	CpG:_18
chr14	17175899	17177638	1740	CpG:_173
chr14	17178198	17178426	229	CpG:_29
chr14	17317695	17317934	240	CpG:_17
chr14	17409121	17409393	273	CpG:_20
chr14	17416721	17417184	464	CpG:_33
chr14	17419957	17420159	203	CpG:_15
chr14	17520745	17520970	226	CpG:_21
chr14	17523246	17523528	283	CpG:_24
chr14	17554713	17557971	3259	CpG:_240
chr14	17580692	17581237	546	CpG:_41
chr14	17616628	17616993	366	CpG:_30
chr14	17660658	17660898	241	CpG:_21
chr14	17738763	17739298	536	CpG:_67
chr14	17754728	17760680	5953	CpG:_476
chr14	17774065	17774712	648	CpG:_54
chr14	17909812	17910415	604	CpG:_63
chr14	17939095	17939952	858	CpG:_89
chr14	18018140	18019654	1515	CpG:_152
chr14	18102954	18103858	905	CpG:_100
chr14	18119026	18119305	280	CpG:_26
chr14	18149604	18150132	529	CpG:_36
chr14	18150500	18150764	265	CpG:_22
chr14	18162154	18162362	209	CpG:_19
chr14	18215514	18216370	857	CpG:_95
chr14	18240468	18240720	253	CpG:_22
chr14	18319738	18320245	508	CpG:_52
chr14	18388727	18390656	1930	CpG:_149
chr14	18516491	18517427	937	CpG:_78
chr14	18534375	18534700	326	CpG:_30
chr14	18548850	18549176	327	CpG:_31
chr14	18580979	18581765	787	CpG:_68
chr14	18692657	18692966	310	CpG:_34
chr14	18961748	18962001	254	CpG:_28
chr14	18962373	18962578	206	CpG:_19
chr14	18981744	18982584	841	CpG:_86
chr14	18997204	19001586	4383	CpG:_334
chr14	19002522	19002924	403	CpG:_28
chr14	19003264	19003506	243	CpG:_21
chr14	20284048	20284465	418	CpG:_29
chr14	20348534	20348758	225	CpG:_18
chr14	20349076	20349310	235	CpG:_21
chr14	20466558	20468422	1865	CpG:_207
chr14	20976443	20976891	449	CpG:_51
chr14	21037891	21039877	1987	CpG:_212
chr14	21218914	21219390	477	CpG:_57
chr14	21273586	21274577	992	CpG:_78
chr14	21468962	21469559	598	CpG:_52
chr14	21969017	21969305	289	CpG:_22
chr14	22048071	22048360	290	CpG:_25
chr14	22049563	22055293	5731	CpG:_436
chr14	22055736	22055957	222	CpG:_21
chr14	22056424	22057074	651	CpG:_53
chr14	22574897	22575525	629	CpG:_60
chr14	22657937	22659173	1237	CpG:_85
chr14	22661105	22662728	1624	CpG:_146
chr14	22666298	22667981	1684	CpG:_121
chr14	22775738	22776476	739	CpG:_63
chr14	22893548	22893814	267	CpG:_25
chr14	23027348	23027586	239	CpG:_17
chr14	23028167	23030947	2781	CpG:_204
chr14	23033090	23033576	487	CpG:_49
chr14	23035328	23035847	520	CpG:_44
chr14	23183131	23183407	277	CpG:_25
chr14	23207858	23208205	348	CpG:_43
chr14	23306211	23306425	215	CpG:_18
chr14	23306556	23307520	965	CpG:_82
chr14	23397430	23397725	296	CpG:_36
chr14	23434985	23435464	480	CpG:_50
chr14	23440674	23440891	218	CpG:_26
chr14	23446532	23446997	466	CpG:_55
chr14	23458360	23459163	804	CpG:_69
chr14	23468354	23468724	371	CpG:_39
chr14	23537765	23538310	546	CpG:_58
chr14	23605838	23606190	353	CpG:_33
chr14	23627036	23628113	1078	CpG:_108
chr14	23685954	23686459	506	CpG:_39
chr14	23690783	23690989	207	CpG:_18
chr14	23691414	23691692	279	CpG:_27
chr14	23694443	23694708	266	CpG:_19
chr14	23757685	23757941	257	CpG:_20
chr14	23831400	23831602	203	CpG:_19
chr14	23853138	23853395	258	CpG:_27
chr14	23854464	23854712	249	CpG:_24
chr14	23856661	23858091	1431	CpG:_132
chr14	24155216	24155947	732	CpG:_81
chr14	24270313	24270523	211	CpG:_18
chr14	24325654	24326597	944	CpG:_87
chr14	24371546	24372124	579	CpG:_49
chr14	24413244	24413537	294	CpG:_21
chr14	24470112	24470846	735	CpG:_61
chr14	24521040	24521266	227	CpG:_23
chr14	24566306	24567197	892	CpG:_61
chr14	24607284	24607959	676	CpG:_77
chr14	24643617	24644777	1161	CpG:_109
chr14	24660912	24661149	238	CpG:_21
chr14	24803856	24804567	712	CpG:_72
chr14	24818651	24818994	344	CpG:_39
chr14	24833827	24834245	419	CpG:_36
chr14	24839648	24839910	263	CpG:_39
chr14	24873162	24873997	836	CpG:_87
chr14	24880837	24881804	968	CpG:_93
chr14	25058684	25058885	202	CpG:_17
chr14	25080816	25081372	557	CpG:_55
chr14	25107622	25108361	740	CpG:_73
chr14	25112031	25112897	867	CpG:_104
chr14	25249856	25250390	535	CpG:_51
chr14	25259491	25261217	1727	CpG:_163
chr14	25263235	25264565	1331	CpG:_129
chr14	25292691	25294406	1716	CpG:_173
chr14	25308607	25308816	210	CpG:_21
chr14	25311740	25312224	485	CpG:_42
chr14	25361165	25361466	302	CpG:_22
chr14	25402787	25403614	828	CpG:_121
chr14	25439054	25439268	215	CpG:_21
chr14	25549642	25550258	617	CpG:_53
chr14	25605713	25607369	1657	CpG:_171
chr14	25625100	25625499	400	CpG:_40
chr14	25635084	25635404	321	CpG:_22
chr14	25635695	25636054	360	CpG:_29
chr14	25646196	25646612	417	CpG:_38
chr14	25649668	25650871	1204	CpG:_125
chr14	25737864	25738773	910	CpG:_87
chr14	25792232	25792493	262	CpG:_22
chr14	25818511	25819370	860	CpG:_63
chr14	25845812	25846297	486	CpG:_43
chr14	29051792	29053906	2115	CpG:_167
chr14	30055146	30055417	272	CpG:_22
chr14	31306990	31307318	329	CpG:_39
chr14	31975673	31975905	233	CpG:_20
chr14	32079804	32080225	422	CpG:_35
chr14	32123029	32125913	2885	CpG:_250
chr14	33309833	33310046	214	CpG:_35
chr14	33330199	33330426	228	CpG:_18
chr14	33396966	33397199	234	CpG:_19
chr14	33417650	33417943	294	CpG:_23
chr14	33420108	33420425	318	CpG:_38
chr14	33457244	33458630	1387	CpG:_136
chr14	33463298	33463742	445	CpG:_40
chr14	33492727	33492959	233	CpG:_21
chr14	33537504	33538014	511	CpG:_61
chr14	33539219	33539580	362	CpG:_28
chr14	33557652	33558084	433	CpG:_42
chr14	33570373	33570885	513	CpG:_51
chr14	33608783	33610128	1346	CpG:_141
chr14	33695300	33696302	1003	CpG:_116
chr14	33735928	33736623	696	CpG:_89
chr14	33774344	33774567	224	CpG:_27
chr14	33796552	33797227	676	CpG:_85
chr14	33806314	33806845	532	CpG:_53
chr14	33842375	33843074	700	CpG:_57
chr14	33878375	33878592	218	CpG:_28
chr14	33880797	33881428	632	CpG:_65
chr14	33888809	33889317	509	CpG:_61
chr14	33890243	33890554	312	CpG:_26
chr14	33934140	33934924	785	CpG:_53
chr14	33943188	33943681	494	CpG:_45
chr14	33955727	33956223	497	CpG:_62
chr14	34008914	34009881	968	CpG:_73
chr14	34041922	34043480	1559	CpG:_166
chr14	34046299	34047391	1093	CpG:_103
chr14	34051518	34052068	551	CpG:_57
chr14	34054219	34057441	3223	CpG:_271
chr14	34061000	34061617	618	CpG:_58
chr14	34063860	34064134	275	CpG:_30
chr14	34067938	34068203	266	CpG:_28
chr14	34073114	34074584	1471	CpG:_128
chr14	34080872	34081124	253	CpG:_23
chr14	34087669	34087912	244	CpG:_21
chr14	34113439	34113712	274	CpG:_19
chr14	34126446	34128023	1578	CpG:_128
chr14	34128761	34129022	262	CpG:_32
chr14	34129340	34129694	355	CpG:_28
chr14	34152899	34153862	964	CpG:_109
chr14	34253550	34253784	235	CpG:_22
chr14	34254804	34255018	215	CpG:_25
chr14	34256480	34256681	202	CpG:_17
chr14	34259776	34260047	272	CpG:_25
chr14	34275337	34275872	536	CpG:_60
chr14	34288121	34289096	976	CpG:_91
chr14	34295672	34295949	278	CpG:_19
chr14	34332196	34333556	1361	CpG:_101
chr14	34361059	34361907	849	CpG:_90
chr14	34362686	34363090	405	CpG:_32
chr14	34368033	34369040	1008	CpG:_84
chr14	34389614	34391231	1618	CpG:_204
chr14	34438258	34438642	385	CpG:_40
chr14	34441356	34442011	656	CpG:_54
chr14	34446050	34446977	928	CpG:_85
chr14	34455481	34456261	781	CpG:_73
chr14	34457019	34457287	269	CpG:_31
chr14	34462036	34462623	588	CpG:_53
chr14	34468055	34468827	773	CpG:_60
chr14	34508169	34508719	551	CpG:_60
chr14	34568558	34569509	952	CpG:_68
chr14	34586145	34586369	225	CpG:_24
chr14	34595922	34597748	1827	CpG:_176
chr14	34600452	34601424	973	CpG:_92
chr14	34617441	34618083	643	CpG:_73
chr14	34626325	34626614	290	CpG:_21
chr14	34627288	34627591	304	CpG:_23
chr14	34635541	34635928	388	CpG:_47
chr14	34646759	34647145	387	CpG:_35
chr14	34667181	34668187	1007	CpG:_96
chr14	34675093	34675320	228	CpG:_17
chr14	34694718	34695158	441	CpG:_54
chr14	34705515	34706089	575	CpG:_46
chr14	34727359	34728076	718	CpG:_69
chr14	34766153	34766924	772	CpG:_97
chr14	34861936	34862161	226	CpG:_16
chr14	34871839	34872482	644	CpG:_54
chr14	34887347	34888119	773	CpG:_91
chr14	34926060	34927218	1159	CpG:_92
chr14	34969174	34969412	239	CpG:_18
chr14	34977693	34978090	398	CpG:_30
chr14	34993549	34993803	255	CpG:_24
chr14	35048295	35049041	747	CpG:_75
chr14	35132797	35133021	225	CpG:_22
chr14	35161218	35161481	264	CpG:_31
chr14	35165792	35166031	240	CpG:_27
chr14	35216830	35217117	288	CpG:_28
chr14	35218904	35219919	1016	CpG:_103
chr14	35298346	35299270	925	CpG:_75
chr14	35567625	35569612	1988	CpG:_168
chr14	35571404	35571738	335	CpG:_27
chr14	35589637	35590586	950	CpG:_116
chr14	35630870	35631651	782	CpG:_98
chr14	35705499	35706233	735	CpG:_74
chr14	35720625	35721470	846	CpG:_111
chr14	35727606	35728038	433	CpG:_45
chr14	35732809	35733174	366	CpG:_36
chr14	35765699	35766376	678	CpG:_81
chr14	35798971	35799466	496	CpG:_42
chr14	35908314	35909373	1060	CpG:_104
chr14	36065274	36065759	486	CpG:_49
chr14	36071628	36072018	391	CpG:_39
chr14	36235730	36236020	291	CpG:_30
chr14	36865017	36865286	270	CpG:_24
chr14	36990853	36991179	327	CpG:_25
chr14	37353213	37354046	834	CpG:_63
chr14	37356700	37356937	238	CpG:_24
chr14	37360932	37362290	1359	CpG:_218
chr14	37371176	37372143	968	CpG:_98
chr14	37448051	37448818	768	CpG:_56
chr14	37449737	37450701	965	CpG:_74
chr14	37455464	37455665	202	CpG:_15
chr14	37512644	37512924	281	CpG:_21
chr14	37533680	37533918	239	CpG:_22
chr14	37608139	37608664	526	CpG:_38
chr14	38203971	38204173	203	CpG:_15
chr14	38238856	38239705	850	CpG:_58
chr14	38286472	38286738	267	CpG:_21
chr14	38298662	38298938	277	CpG:_28
chr14	38417519	38418472	954	CpG:_74
chr14	38429676	38430577	902	CpG:_96
chr14	38446125	38446411	287	CpG:_27
chr14	38459552	38460085	534	CpG:_43
chr14	38481836	38482536	701	CpG:_51
chr14	38567752	38568804	1053	CpG:_132
chr14	38647644	38648362	719	CpG:_87
chr14	38701221	38701508	288	CpG:_24
chr14	38794423	38794797	375	CpG:_31
chr14	38818298	38818744	447	CpG:_38
chr14	38833301	38834359	1059	CpG:_89
chr14	38851022	38851591	570	CpG:_71
chr14	38860294	38860624	331	CpG:_35
chr14	38962858	38963275	418	CpG:_47
chr14	39371922	39372335	414	CpG:_37
chr14	39426356	39426662	307	CpG:_39
chr14	39471094	39471983	890	CpG:_80
chr14	39478838	39479515	678	CpG:_62
chr14	39512221	39512920	700	CpG:_71
chr14	39526669	39526937	269	CpG:_23
chr14	39600080	39601391	1312	CpG:_153
chr14	39624738	39625250	513	CpG:_52
chr14	39662087	39663096	1010	CpG:_96
chr14	39716496	39717214	719	CpG:_94
chr14	39813708	39813933	226	CpG:_16
chr14	39825304	39825528	225	CpG:_18
chr14	39945815	39946597	783	CpG:_68
chr14	39948278	39948481	204	CpG:_21
chr14	39949055	39952608	3554	CpG:_289
chr14	40088953	40089595	643	CpG:_64
chr14	40150595	40152722	2128	CpG:_148
chr14	40253034	40253282	249	CpG:_18
chr14	40385005	40385251	247	CpG:_18
chr14	40409978	40410282	305	CpG:_27
chr14	40418431	40418658	228	CpG:_19
chr14	41037590	41038201	612	CpG:_43
chr14	41038913	41039572	660	CpG:_50
chr14	41103956	41107756	3801	CpG:_354
chr14	41108645	41109983	1339	CpG:_97
chr14	41417188	41418087	900	CpG:_65
chr14	41866103	41868553	2451	CpG:_187
chr14	42049456	42049989	534	CpG:_42
chr14	42106248	42107370	1123	CpG:_137
chr14	42281991	42282588	598	CpG:_73
chr14	42355778	42357926	2149	CpG:_181
chr14	42370366	42371659	1294	CpG:_146
chr14	42391905	42392505	601	CpG:_86
chr14	42489439	42489825	387	CpG:_39
chr14	42596971	42597339	369	CpG:_28
chr14	42672368	42673775	1408	CpG:_138
chr14	42673945	42674238	294	CpG:_21
chr14	42686635	42687108	474	CpG:_37
chr14	42796429	42796908	480	CpG:_44
chr14	42797374	42797722	349	CpG:_34
chr14	42827507	42828610	1104	CpG:_159
chr14	42838191	42839085	895	CpG:_83
chr14	42842371	42842728	358	CpG:_24
chr14	42856513	42858421	1909	CpG:_164
chr14	42921938	42924702	2765	CpG:_261
chr14	42994860	42995288	429	CpG:_52
chr14	43001519	43001775	257	CpG:_20
chr14	43009272	43009572	301	CpG:_26
chr14	43015070	43015415	346	CpG:_29
chr14	43020719	43020958	240	CpG:_19
chr14	43025134	43025684	551	CpG:_54
chr14	43036631	43036840	210	CpG:_17
chr14	43105600	43106066	467	CpG:_36
